taxon_id,scientific_name,common_name
253490,Rhododendron'Orchid Lights',deciduous azalea
253492,Rhododendron'P.J.M. Elite',rhododendron
253497,Rhododendron'Palestrina',semi-evergreen azalea
279988,Rhododendronpericlymenoides,pinxterbloom azalea
264719,Rhododendron'Pink Dawn',rhododendron
265576,Rhododendron(PJM Group),rhododendron
253515,Rhododendron'Pleasant White',azalea
250215,Rhododendron'Pohjola's Daughter',rhododendron
279989,Rhododendronprinophyllum,roseshell azalea
253526,Rhododendron'Purple Pride',evergreen azalea
372423,Rhododendron'Purple Splendor',evergreen azalea
253527,Rhododendron'Purple Splendour',azalea
366372,Rhododendron'QbackA' SOLAR GLOW,azalea
366371,Rhododendron'QbackB' SOLAR FLARE,azalea
253531,Rhododendron'Red Red',evergreen azalea
253533,Rhododendron'Renee Michelle',evergreen azalea
366231,Rhododendron'Rhodunter 48' SCENT-SATIONAL WHITE,rhododendron
253537,Rhododendron'Robert Hyatt',evergreen azalea
273910,Rhododendron'Roblec' ENCORE AUTUMN CARNATION,evergreen azalea
267184,Rhododendron'Robleja' AUTUMN SWEETHEART,evergreen azalea
272158,Rhododendron'Robles' ENCORE AUTUMN LILAC,evergreen azalea
253539,Rhododendron'Rosebud',evergreen azalea
255903,Rhododendron'Rosy Cheeks',azalea
253541,Rhododendron'Rosy Lights',deciduous azalea
253545,Rhododendron'Sandra Ann',azalea
253546,Rhododendron'Scarlet Frost',deciduous azalea
280043,Rhododendronschlippenbachii,deciduous azalea
253547,Rhododendron'Schroeder's Lavender Rose',evergreen azalea
253550,Rhododendron'Scintillation',rhododendron
253551,Rhododendron'Sherwoodii',azalea
280072,Rhododendronsinogrande,rhododendron
280044,Rhododendronsmirnowii,rhododendron
266511,Rhododendron'Snow White',deciduous azalea
253553,Rhododendron'Soir de Paris',deciduous azalea
250272,Rhododendron'Solidarity',rhododendron
293919,RhododendronSOUTHGATE BREEZY,rhododendron
253556,Rhododendron'St. Louis Blues',azalea
253557,Rhododendron'Stewartstonian',azalea
253558,Rhododendron'Sun Chariot',rhododendron
272468,Rhododendron'Sun Star',evergreen azalea
253560,Rhododendron'Susan Camille',azalea
266810,Rhododendron'Treasure',evergreen azalea
258389,Rhododendron'Tri-Lights',azalea
293922,Rhododendron'Tyler Morris' SOUTHGATE RADIANCE,rhododendron
253566,Rhododendron'Umpqua Queen',deciduous azalea
253567,Rhododendron'Viscosepala',azalea
280018,Rhododendronviscosum,swamp azalea
253573,Rhododendron'White Cascade',azalea
253575,Rhododendron'White Lights',azalea
259411,Rhododendron'Yaku Duchess',rhodendron
253580,Rhododendron'Yaku Prince',azalea
252487,Rhododendronyedoensevar.poukhanense,Korean azalea
442451,Rhodohypoxisbaurii'Helen',rosy posy
457370,Rhodophialabifida'Carmencita',oxblood lily
286455,Rhodotyposscandens,jet bead
275952,Rhusaromatica,fragrant sumac
252495,Rhusaromatica'Gro-Low',"fragrant sumac
                                            
                                                  (POM)"
275959,Rhuschinensis,Chinese sumac
275942,Rhuscopallinum,winged sumac
275954,Rhuscopallinumvar.latifolia,dwarf sumac
274730,Rhuscopallinumvar.latifolia'Morton' PRAIRIE FLAME,dwarf sumac
275934,Rhusglabra,smooth sumac
275945,Rhustyphina,staghorn sumac
259462,Rhustyphina'Bailtiger' TIGER EYES,staghorn sumac
259415,Rhustyphina'Dissecta',staghorn sumac
279799,Rhynchosporacolorata,star sedge
286877,Ribesalpinum,Alpine currant
252518,Ribesalpinum'Green Mound',Alpine currant
286902,Ribesaureum,buffalo currant
265489,Ribes×gordonianum,currant
252514,Ribeshybrid (Ribes uva-crispa x R. nigrum),jostaberry
286904,Ribesmissouriense,Missouri gooseberry
446178,Ribes×nidigrolaria,jostaberry
257221,Ribesnigrum'Ben Sarek',black currant
286905,Ribesodoratum,"clove currant
                                            
                                                  (POM)"
262189,Ribesodoratum'Crandall',clove currant
252515,Ribes'Pixwell',gooseberry
250212,Ribes'Poorman',gooseberry
261449,Ribesrubrum'Champagne Pink',red currant
255947,Ribesrubrum'Red Lake',red currant
257222,Ribesrubrum'Rovada',red currant
255946,Ribesrubrum'White Pearl',currant
445376,Ribesuva-crispa'Captivator',gooseberry
260958,Ribesuva-crispa'Hinnonmäki Röd',gooseberry
255192,Ribesuva-crispavar.reclinatum'Invicta',gooseberry
252516,Ribes'Welcome',gooseberry
280095,Ricinuscommunis,castor bean
280475,Robiniahispida,bristly locust
280476,Robiniapseudoacacia,black locust
262580,Robiniapseudoacacia'Lace Lady' TWISTY BABY,black locust
262555,Robiniapseudoacacia'Tortuosa',black locust
252523,Robiniapseudoacacia'Umbraculifera',black locust
264107,Robinia'Purple Robe',black locust
286955,Rodgersiaaesculifolia,rodgersia
261662,Rodgersia'Big Mama',rodgersia
446037,Rodgersianepalensis,rodgersia
286947,Rodgersiapinnata,rodgersia
293644,Rodgersiapinnata'Bronze Peacock',rodgersia
444138,Rodgersiapinnata'Chocolate Wing',rodgersia
286948,Rodgersiapodophylla,rodgersia
286956,Rodgersiasambucifolia,elderberry rodgersia
261451,Rosa'Adharman' COMMANDANT COUSTEAU,hybrid tea rose
253395,Rosa'Amiga Mia',shrub rose
252118,Rosa'Andeli' DOUBLE DELIGHT,hybrid tea rose
252167,Rosa'Ausbord' GERTRUDE JEKYLL,shrub rose
255167,Rosa'Ausday' THE ALEXANDRA ROSE,shrub rose
252453,Rosa'Ausdir' TRADESCANT,shrub rose
293550,Rosa'Ausland' SCEPTER'D ISLE,shrub rose
252246,Rosa'Auslilac' LILAC ROSE,shrub rose
252269,Rosa'Ausmary' MARY ROSE,shrub rose
252180,Rosa'Ausmas' GRAHAM THOMAS,shrub rose
449661,Rosa'AUSprior' CLAIRE AUSTIN,climbing rose
263979,Rosa'Ausroyal' WILLIAM SHAKESPEARE,shrub rose
254197,Rosa'Aussemi' THE HERBALIST,shrub rose
449662,Rosa'Ausursula' THE LARK ASCENDING,shrub rose
372107,Rosa'BAIing' GRANDMA'S BLESSING,shrub rose
269347,Rosa'Baiore' POLAR JOY,shrub rose
372106,Rosa'BAIrift' SNOWDRIFT,shrub rose
253408,Rosa'Ballerina',hybrid musk rose
252531,Rosabanksiae'Lutea',banksia rose
291381,Rosabanksiaevar.banksiae,banksian rose
253418,Rosa'Benblack' BLACK JADE,miniature rose
253419,Rosa'Blanc Double de Coubert',hybrid rugosa rose
253423,Rosa'Bobbie James',hybrid wichurana rose
253443,Rosa'Bucbi' CAREFREE BEAUTY,shrub rose
286457,Rosacarolina,Carolina rose
252080,Rosa'Champlain',kordesii rose
265915,Rosa'Chewground' OSO EASY FRAGRANT SPREADER,shrub rose
265916,Rosa'Chewmaytime' OSO EASY PAPRIKA,shrub rose
446985,Rosa'CHEWNICEBELL' OSO EASY ITALIAN ICE,shrub rose
258866,Rosa'Chewpeachdell' WHAT A PEACH,shrub rose
252075,Rosa'Climbing Mademoiselle Cécile Brünner',climbing polyantha rose
252104,Rosa'Country Dancer',shrub rose
252108,Rosa'Dainty Bess',hybrid tea rose
252210,Rosa'Demokracie' BLAZE IMPROVED,large-flowered climbing rose
252115,Rosa'Dolly Parton',hybrid tea rose
252116,Rosa'Don Juan',large-flowered climbing rose
252117,RosaDORTMUND,kordesii rose
252119,Rosa'Doubloons',large-flowered climbing rose
268560,Rosa'Dreaming Spires',large-flowered climbing rose
252136,RosaEUROPEANA,floribunda rose
261632,Rosa'Genpat' DAZZLER,mini-flora rose
286362,Rosaglauca,shrub rose
252175,RosaGOLDEN SHOWERS,large-flowered climbing rose
252176,Rosa'Golden Wings',shrub rose
252184,Rosa'Gruss an Aachen',floribunda rose
252188,Rosa'Hansa',hybrid rugosa rose
252387,Rosa'Hilaroma' SECRET,hybrid tea rose
366343,Rosa'HORcogjil' AT LAST,rose
252423,Rosa'Interdust' SUN RUNNER,shrub rose
261686,Rosa'JACarque' HONEY PERFUME,floribunda rose
252190,Rosa'Jaccasp' HAPPY TRAILS,miniature rose
253428,Rosa'Jaccofl' BRASS BAND,floribunda rose
258904,Rosa'Jacmouse' DISNEYLAND,floribunda rose
264367,Rosa'Jacopper' VETERANS' HONOR,hybrid tea rose
252347,Rosa'Jacpurr' PURPLE TIGER,floribunda rose
254236,Rosa'Jacruwhi' WILD SPICE,rugosa rose
259287,Rosa'Jactosam' HABITAT FOR HUMANITY,floribunda rose
267662,Rosa'Jacwypin' CHANGE OF HEART,hybrid tea rose
265637,Rosa'Jacyap' ANNE MORROW LINDBERGH,hybrid tea rose
260257,Rosa'Jaczeeze' FRAGRANT WAVE,floribunda rose
266900,Rosa'Jaczeman' SUNDANCE,hybrid tea rose
254235,Rosa'Jeanne Lajoie',climbing miniature rose
264574,Rosa'Korbilant' PAROLE,hybrid tea rose
252207,Rosa'Korbin' ICEBERG,floribunda rose
252288,Rosa'Korconta' MOON RIVER,shrub rose
260252,Rosa'Korfullwind' BABY BLANKET,shrub rose
258903,Rosa'Korpancom' ELECTRIC BLANKET,floribunda rose
286461,Rosalaevigata,Cherokee rose
252241,Rosa'Lawrence Johnston',large-flowered climbing rose
252261,Rosa'Marchesa Boccella',hybrid perpetual rose
250247,Rosa'Meibrinpay' ABBAYE DE CLUNY,hybrid tea rose
252473,Rosa'Meicoublan' WHITE MEIDILAND,shrub rose
253426,Rosa'Meidomonac' BONICA,shrub rose
255079,Rosa'Meilavio' TRAVIATA,hybrid tea rose
252358,Rosa'Meineble' RED MEIDILAND,shrub rose
371977,Rosa'Meipeporia' OSO EASY DOUBLE RED,shrub rose
253445,Rosa'Meipitac' CAREFREE WONDER,shrub rose
254165,Rosa'Meirevolt' TOULOUSE-LAUTREC,hybrid tea rose
255143,Rosa'Meiroupis' COLETTE,large-flowered climbing rose
241659,Rosa'Meivildo' ROYAL BROMPTON ROSE,hybrid tea rose
252411,Rosa'Meizalitaf' SPECTRA,large-flowered climbing rose
255913,Rosa'Meizeli' THE MCCARTNEY ROSE,hybrid tea rose
444621,Rosa'Meizygglie' GRACE N' GRIT RED,shrub rose
252281,Rosa'Mister Lincoln',hybrid tea rose
263985,Rosa'Morclassic' MOORE'S CLASSIC PERPETUAL,shrub rose
252247,Rosa'Morten' LINDA CAMPBELL,hybrid rugosa rose
252291,Rosa'Mrs. Anthony Waterer',hybrid rugosa rose
286462,Rosamultiflora,multiflora rose
264042,Rosamultiflora'Grevillei',seven sisters' rose
261653,Rosa'Mutabilis',China rose
252295,Rosa'Nearly Wild',floribunda rose
252297,Rosa'Nevada',hybrid moyesii rose
252298,Rosa'New Dawn',large-flowered climbing rose
260401,Rosa'Noare' RED FLOWER CARPET,shrub rose
266399,Rosa'Omar Khayyam',damask rose
252315,Rosa'Paloma Blanca',shrub rose
286463,Rosapalustris,swamp rose
252321,Rosa'Peace',hybrid tea rose
252327,Rosa'Perfume Delight',hybrid tea rose
267879,Rosa'Prose' BURGUNDY ICEBERG,floribunda rose
252348,RosaQUEEN ELIZABETH,grandiflora rose
271887,Rosa'Quietness',shrub rose
259077,Rosa'Radcon' PINK KNOCK OUT,shrub rose
264412,Rosa'Radcor' RAINBOW KNOCK OUT,shrub rose
439344,Rosa'Radmonyel' GRACE N' GRIT YELLOW,shrub rose
252230,Rosa'Radrazz' KNOCK OUT,shrub rose
265250,Rosa'Radsun' CAREFREE SUNSHINE,shrub rose
267958,Rosa'Radsunsar' CLIMBING CAREFREE SUNSHINE,shrub rose
258361,Rosa'Radyod' BLUSHING KNOCKOUT,shrub rose
252353,Rosa'Red Cascade',climbing miniature rose
252368,Rosa'Rose de Rescht',Portland rose
286363,Rosarubiginosa,sweet briar rose
286364,Rosarugosa,rugosa rose
252540,Rosarugosa'Alba',Japanese rose
252359,Rosa'Ruimired' RED MINIMO,miniature rose
250199,Rosa'Savaclend' CLIMBING RAINBOW'S END,miniature rose
261640,Rosa'Savacon' CONSTELLATION,miniature rose
252177,Rosa'Savagood' GOOD MORNING AMERICA,miniature rose
256457,Rosa'Savahalo' GOLDEN HALO,miniature rose
252384,Rosa'Savamor' SCENTSATIONAL,miniature rose
256460,Rosa'Savanade' PACIFIC SERENADE,miniature rose
256455,Rosa'Savanight' OVERNIGHT SCENTSATION,mini-flora rose
252314,Rosa'Savapace' PACESETTER,miniature rose
256458,Rosa'Savared' RED SCENTSATION,miniature rose
252375,Rosa'Savasach' SACHET,miniature rose
256456,Rosa'Savaseat' SEATTLE SCENTSATION,miniature rose
242620,Rosa'Savasweet' SPICE DROP,miniature rose
252222,Rosa'Savaweek' JULIE ANN,miniature rose
252250,Rosa'Savawire' LIVE WIRE,miniature rose
262051,Rosa'Schneekoppe' SNOW PAVEMENT,hybrid rugosa rose
272235,Rosa'Scrivjean' OSO EASY HONEY BUN,shrub rose
259088,Rosa'Scrivluv' BABY LOVE,miniature rose
299017,RosaSEA SHELL THRIVE,shrub rose
286464,Rosasetigera,prairie rose
252398,Rosa'Sir Thomas Lipton',hybrid rugosa rose
252406,Rosa'Sombreuil',climbing tea rose
252155,Rosa'Tanellis' FRAGRANT CLOUD,hybrid tea rose
252443,Rosa'The Fairy',polyantha rose
261643,Rosa'Thérèse Bugnet',hybrid rugosa rose
264043,RosaTRIER,hybrid multiflora rose
268561,Rosa'Veilchenblau',hybrid multiflora rose
258378,Rosa'Wekblunez' MEMORIAL DAY,hybrid tea rose
262093,Rosa'Wekisoblip' WILD BLUE YONDER,grandiflora rose
439517,Rosa'WEKmoridahor' TOP GUN,shrub rose
255487,Rosa'Wekpaltlez' HOT COCOA,floribunda rose
252383,Rosa'Wekplapep' SCENTIMENTAL,floribunda rose
250318,Rosa'Wekplapic' BETTY BOOP,floribunda rose
252154,Rosa'Wekroalt' FOURTH OF JULY,large-flowered climbing rose
252468,RosaWHITE DAWN,large-flowered climbing rose
252475,Rosa'William Baffin',kordesii rose
286365,Rosaxanthina,Manchu rose
252481,Rosa'Zéphirine Drouhin',bourbon rose
371978,Rosa'ZLEMarianne Yoshida' OSO EASY HAPPY PETIT PINK,shrub rose
257397,Rosa'Zlemartincipar' CANDY OH! VIVID RED,landscape shrub rose
274262,Rosa'Zlesak Poly3' OSO HAPPY SMOOTHIE,rose
371116,Roscoeaauriculata,eared roscoea
264047,Roscoeaauriculata'Beesiana',roscoea
268559,Roscoeacautleyoides,roscoea
287611,Roscoeahumeana,roscoea
359107,Rostrinuculadependens,weeping buddleja
441423,Rosulariaplatyphylla,rosularia
366601,Rothecamyricoides'Ugandense',butterfly bush
445377,Rubus'APF-190T' PRIME-ARK TRAVELER,blackberry
445370,Rubus'APF-236T' BUSHEL AND BERRY BABY CAKES,blackberry
291684,Rubusbiflorus,raspberry
270677,Rubus'Bristol',raspberry
263200,Rubusfruticosus'Chester',blackberry
286644,Rubushenryivar.bambusarum,rubus
295999,Rubusidaeus,raspberry
258383,Rubusidaeus'Aureus',raspberry
445368,Rubusidaeus'Double Gold',raspberry
261669,Rubusidaeus'Fallgold',raspberry
261671,Rubusidaeus'Heritage',red raspberry
250211,Rubusidaeus'Improved Titan',raspberry
261673,Rubusidaeus'Kiwigold',everbearing raspberry
445371,Rubusidaeus'NR7' BUSHEL AND BERRY RASPBERRY SHORTCAKE,red raspberry
445369,Rubusidaeus'Prelude',raspberry
249985,Rubusidaeus'Taylor',raspberry
252556,Rubus'Illini Hardy',blackberry
252557,Rubus'Latham',red raspberry
270678,Rubus'Munger',raspberry
261674,Rubus'Navaho',blackberry
286467,Rubusodoratus,purple-flowering raspberry
286468,Rubusparviflorus,thimbleberry
456895,Rubusrolfei'Emerald Carpet',creeping raspberry
439248,Rubusspectabilis'Golden Ruby',salmonberry
249984,Rubus'Triple Crown',blackberry
371952,Rudbeckia'American Gold Rush',black-eyed Susan
277460,Rudbeckiafulgida,orange coneflower
261675,Rudbeckiafulgida'Blovi' VIETTE'S LITTLE SUZY,black-eyed Susan
270829,Rudbeckiafulgida'City Garden',black-eyed Susan
269217,Rudbeckiafulgida'Early Bird Gold',black-eyed Susan
446067,Rudbeckiafulgida'Little Goldstar',black-eyed Susan
445311,Rudbeckiafulgidavar.deamii,Deam's coneflower
277462,Rudbeckiafulgidavar.sullivantii,black-eyed Susan
252562,Rudbeckiafulgidavar.sullivantii'Goldsturm',black-eyed Susan
297533,Rudbeckiafulgidavar.umbrosa,Appalachian black-eyed Susan
439702,Rudbeckia'Glitters Like Gold',black-eyed Susan
274082,Rudbeckiagrandiflora'Sundance',coneflower
453366,Rudbeckiaheliopsidis,sunfacing coneflower
252566,Rudbeckia'Herbstsonne',black-eyed Susan
277225,Rudbeckiahirta,black-eyed Susan
259575,Rudbeckiahirta'Autumn Colors',black-eyed Susan
270750,Rudbeckiahirta'Cappuccino',black-eyed Susan
439185,Rudbeckiahirta'Cherry Brandy',black-eyed Susan
262421,Rudbeckiahirta'Indian Summer',"black-eyed Susan
                                            
                                                  (POM)"
272001,Rudbeckiahirta'Irish Spring',black-eyed Susan
298813,Rudbeckiahirta'Moreno',black-eyed Susan
259580,Rudbeckiahirta'Prairie Sun',"black-eyed Susan
                                            
                                                  (POM)"
277226,Rudbeckialaciniata,cutleaf coneflower
261678,Rudbeckialaciniata'Hortensia',cutleaf coneflower
277464,Rudbeckiamaxima,"large coneflower
                                            
                                                  (POM)"
293533,Rudbeckiamaxima'Golda Emanis',large coneflower
277465,Rudbeckiamissouriensis,Missouri coneflower
254283,Rudbeckiaoccidentalis'Black Beauty',coneflower
264317,Rudbeckiaoccidentalis'Green Wizard',coneflower
277591,Rudbeckiasubtomentosa,sweet coneflower
266880,Rudbeckiasubtomentosa'Henry Eilers',sweet coneflower
252564,Rudbeckia'Summerblaze',coneflower
277581,Rudbeckiatriloba,three-leaved coneflower
456940,Rudbeckiatriloba'Prairie Glow',three-leaved coneflower
296207,Ruelliageminiflora,ruellia
275298,Ruelliahumilis,wild petunia
293834,Ruelliasimplex,Mexican petunia
295827,Ruelliasimplex'Katie',Mexican petunia
302289,Ruelliasimplex'Katie Pink',dwarf ruellia
296002,Ruelliasimplex'Purple Showers',"Mexican petunia
                                            
                                                  (POM)"
275302,Ruelliasquarrosa,ruellia
275303,Ruelliastrepens,wild petunia
285455,Rumexacetosa,sorrel
285456,Rumexsanguineus,red-veined dock
264048,Rumexsanguineusvar.sanguineus,red-veined dock
285696,Rumohraadiantiformis,leather fern
275634,Ruschiapulvinaris,shrubby ice plant
281908,Ruscusaculeatus,butcher's broom
286994,Russeliaequisetiformis,fountainbush
286745,Rutagraveolens,rue
301074,Sabaletonia,scrub palmetto
276679,Sabalminor,dwarf palmetto
280815,Sabatiaangularis,rose gentian
444136,Sabatiakennedyana,Plymouth rose gentian
285293,Saccharumofficinarum,sugar cane
285378,Saccharumravennae,plume grass
259264,Sagittariaaustralis'Benni' SILK STOCKINGS,arrowhead
275650,Sagittariagraminea,grassy arrowhead
275651,Sagittarialatifolia,broadleaf arrowhead
280890,Saintpauliaionantha,African violet
286791,Salixalba,white willow
250438,Salixalbasubsp.vitellina'Britzensis',coral bark willow
250437,Salixalba'Tristis',white willow
250439,Salixalbavar.sericea,silver willow
286797,Salixalbavar.vitellina,golden willow
286802,Salixarbuscula,mountain willow
286787,Salixbabylonica,weeping willow
250444,Salixbabylonicavar.pekinensis'Pendula',weeping willow
264051,Salixbabylonicavar.pekinensis'Tortuosa',dragon's claw willow
359087,Salix×boydii,Boyds dwarf willow
286792,Salixcaprea,pussy willow
286803,Salixdaphnoides,violet willow
