locality,scientific_name,common_name,family,order,degree_of_establishment,establishment_means,pathway,habitat,is_hybrid,intro_date,gbif_key
L48,Pouteria campechiana,Canistel,Sapotaceae,Ericales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2884309
L48,Pouteria dominigensis,Jacana,Sapotaceae,Ericales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2884444
L48,Pouzolzia zeylanica,Graceful pouzolzsbush,Urticaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2984383
L48,Praxelis clematidea,Praxelis,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4221673
L48,Premna odorata,Fragrant premna,Lamiaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925346
L48,Primula japonica,Japanese primrose,Primulaceae,Ericales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5414324
L48,Primula veris,Cowslip primrose,Primulaceae,Ericales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8377689
L48,Primula X polyantha,Elatior hybrid primroses,Primulaceae,Ericales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,
L48,Prosopis laevigata,Smooth mesquite,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5358498
L48,Prunella laciniata,Cutleaf selfheal,Lamiaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5341296
L48,Prunus armeniaca,Apricot,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7818643
L48,Prunus avium,Sweet cherry,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3020791
L48,Prunus cerasifera,Cherry plum,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021730
L48,Prunus cerasoides,Wild himalayan cherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,3021409
L48,Prunus cerasus,Sour cherry,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021922
L48,Prunus domestica,European plum,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7931731
L48,Prunus dulcis,Sweet almond,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3022502
L48,Prunus fruticosa,European dwarf cherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3023098
L48,Prunus glandulosa,Flowering almond,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3022160
L48,Prunus insititia,Chokecherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7992298
L48,Prunus laurocerasus,Cherry laurel,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021496
L48,Prunus lusitanica,Portugal laurel,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3020871
L48,Prunus mahaleb,Mahaleb cherry,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3022789
L48,Prunus mume,Japanese apricot,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,3021046
L48,Prunus padus,European bird cherry,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021037
L48,Prunus persica,Peach,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8149923
L48,Prunus serrulata,Japanese flowering cherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3022609
L48,Prunus spinosa,Blackthorn,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3023221
L48,Prunus subhirtella,Winter-flowering cherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021229
L48,Prunus tomentosa,Nanking cherry,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3020838
L48,Prunus triloba,Flowering plum,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3023130
L48,Prunus X pugetensis,Chokecherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,3853940
L48,Prunus yedoensis,Yoshino cherry,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3021335
L48,Psathyrostachys juncea,Russian wildrye,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2705042
L48,Pseudabutilon stuckertii,Velvetleaf indian mallow,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152647
L48,Pseudelephantopus spicatus,Dog's-tongue,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7521283
L48,Pseuderanthemum variabile,Night and afternoon,Acanthaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3771963
L48,Pseudognaphalium elegans,Royal cudweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3103152
L48,Pseudognaphalium roseum,Rosy cudweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3101075
L48,Pseudogynoxys chenopodioides,Mexican flamevine,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3150256
L48,Pseudolysimachion spurium,Bastard speedwell,Plantaginaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,6438516
L48,Pseudosasa japonica,Arrow bamboo,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7952471
L48,Pseudoscleropodium purum,Neat feather-moss,Brachytheciaceae,Hypnales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-04-27,2682836
L48,Psidium cattleianum,Strawberry guava,Myrtaceae,Myrtales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5420641
L48,Psidium guajava,Guava,Myrtaceae,Myrtales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5420380
L48,Psychotria punctata,Dotted wild coffee,Rubiaceae,Gentianales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2922220
L48,Pteris cretica,Cretan brake,Pteridaceae,Polypodiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5275404
L48,Pteris multifida,Spider brake,Pteridaceae,Polypodiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5275415
L48,Pteris parkeri,Cretan brake,Pteridaceae,Polypodiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8521522
L48,Pteris tremula,Australian brake,Pteridaceae,Polypodiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5275406
L48,Pteris tripartita,Giant brake,Pteridaceae,Polypodiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5275407
L48,Pteris vittata,Ladder brake,Pteridaceae,Polypodiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5275398
L48,Pterocarya stenoptera,Chinese wingnut,Juglandaceae,Fagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3054377
L48,Ptychomitrium serratum,Serrate ptychomitrium moss,Ptychomitriaceae,Grimmiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-04-27,2674115
L48,Ptychosperma elegans,Alexander palm,Arecaceae,Arecales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2733861
L48,Ptychosperma macarthurii,Macarthur palm,Arecaceae,Arecales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-06-15,2733897
L48,Puccinellia distans,Weeping alkaligrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",hitchhikers on ship/boat (excluding ballast water and hull fouling),Marine Coastal/Supratidal; Artificial - Terrestrial; Wetlands (inland),FALSE,2017-11-21,2704688
L48,Puccinellia nutkaensis,Nootka alkaligrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2704698
L48,Puccinellia rupestris,British alkaligrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2704684
L48,Pueraria montana,Kudzu,Fabaceae,Fabales,widespread invasive (category E),introduced: assisted colonization,intentional; conservation or wildlife management,Forest; Introduced Vegetation; Artificial - Terrestrial,FALSE,2017-11-21,2977636
L48,Pueraria montana var. lobata,Kudzu,Fabaceae,Fabales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2977647
L48,Pulicaria arabica,Ladies' false fleabane,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3095531
L48,Pulicaria dysenterica,Meadow false fleabane,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3095609
L48,Pulicaria paludosa,Spanish false fleabane,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7777193
L48,Pulicaria vulgaris,Daisy,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,6443643
L48,Pulmonaria officinalis,Common lungwort,Boraginaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,5341204
L48,Pulmonaria saccharata,Bethlehem lungwort,Boraginaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5341203
L48,Pulsatilla halleri ssp. halleri,Haller's anemone,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,8281044
L48,Punica granatum,Pomegranate,Lythraceae,Myrtales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5420901
L48,Pyracantha angustifolia,Narrowleaf firethorn,Rosaceae,Rosales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2988222
L48,Pyracantha coccinea,Scarlet firethorn,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2988188
L48,Pyracantha crenulata,Nepalese firethorn,Rosaceae,Rosales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2988172
L48,Pyracantha fortuneana,Chinese firethorn,Rosaceae,Rosales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2988224
L48,Pyracantha koidzumii,Formosa firethorn,Rosaceae,Rosales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2988162
L48,Pyrostegia venusta,Flamevine,Bignoniaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3172569
L48,Pyrus calleryana,Callery pear,Rosaceae,Rosales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5363119
L48,Pyrus communis,Common pear,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5362573
L48,Pyrus cordata,Plymouth pear,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,5362519
L48,Pyrus pyrifolia,Chinese pear,Rosaceae,Rosales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5362786
L48,Quadrella incana,Hoary caper,Capparaceae,Brassicales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5601711
L48,Quercus acutissima,Sawtooth oak,Fagaceae,Fagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2877959
L48,Quercus cerris,European turkey oak,Fagaceae,Fagales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2880580
L48,Quercus ilex,Holly oak,Fagaceae,Fagales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2879098
L48,Quercus robur,English oak,Fagaceae,Fagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2878688
L48,Quercus suber,Cork oak,Fagaceae,Fagales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2879411
L48,Radermachera sinica,China doll plant,Bignoniaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4092178
L48,Radiola linoides,Allseed,Linaceae,Malpighiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2873844
L48,Ranunculus arvensis,Corn buttercup,Ranunculaceae,Ranunculales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033348
L48,Ranunculus bulbosus,St. Anthony's turnip,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033329
L48,Ranunculus cortusifolius,Azores buttercup,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,6374399
L48,Ranunculus ficaria,Fig buttercup,Ranunculaceae,Ranunculales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
L48,Ranunculus marginatus,Margined buttercup,Ranunculaceae,Ranunculales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033396
L48,Ranunculus muricatus,Spinyfruit buttercup,Ranunculaceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033318
L48,Ranunculus parviflorus,Smallflower buttercup,Ranunculaceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033434
L48,Ranunculus platensis,Prairie buttercup,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033369
L48,Ranunculus repens,Creeping buttercup,Ranunculaceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033339
L48,Ranunculus sardous,Hairy buttercup,Ranunculaceae,Ranunculales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033483
L48,Ranunculus testiculatus,Little bur,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033654
L48,Ranunculus trilobus,Threelobe buttercup,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033460
